	type	dist	accuracy	time	splits
0	fixed quorum	6x	1.0	3603	False
1	fixed quorum	6x	1.0	2669	False
2	fixed quorum	6x	1.0	1469	False
3	fixed quorum	6x	1.0	3293	False
4	fixed quorum	6x	1.0	3834	False
5	fixed quorum	6x	1.0	2940	False
6	fixed quorum	6x	1.0	1978	False
7	fixed quorum	6x	1.0	1366	False
8	fixed quorum	6x	1.0	2287	False
9	fixed quorum	6x	1.0	5143	False
10	fixed quorum	6x	1.0	4051	False
11	fixed quorum	6x	1.0	3380	False
12	fixed quorum	6x	1.0	3032	False
13	fixed quorum	6x	1.0	2538	False
14	fixed quorum	6x	1.0	4379	False
15	fixed quorum	6x	1.0	4209	False
16	fixed quorum	6x	1.0	4012	False
17	fixed quorum	6x	1.0	4179	False
18	fixed quorum	6x	1.0	2332	False
19	fixed quorum	6x	1.0	2026	False
20	fixed quorum	6x	1.0	3972	False
21	fixed quorum	6x	1.0	4036	False
22	fixed quorum	6x	1.0	4464	False
23	fixed quorum	6x	1.0	4367	False
24	fixed quorum	6x	1.0	4115	False
25	fixed quorum	6x	1.0	5892	False
26	fixed quorum	6x	1.0	4427	False
27	fixed quorum	6x	1.0	3692	False
28	fixed quorum	6x	1.0	4120	False
29	fixed quorum	6x	1.0	3196	False
30	fixed quorum	6x	1.0	1976	False
31	fixed quorum	6x	1.0	3259	False
32	fixed quorum	6x	1.0	3210	False
33	fixed quorum	6x	1.0	3936	False
34	fixed quorum	6x	1.0	5391	False
35	fixed quorum	6x	1.0	3230	False
36	fixed quorum	6x	1.0	2643	False
37	fixed quorum	6x	1.0	1975	False
38	fixed quorum	6x	1.0	3598	False
39	fixed quorum	6x	1.0	3912	False
40	fixed quorum	6x	1.0	3433	False
41	fixed quorum	6x	1.0	2320	False
42	fixed quorum	6x	1.0	2799	False
43	fixed quorum	6x	1.0	3998	False
44	fixed quorum	6x	1.0	1568	False
45	fixed quorum	6x	1.0	2914	False
46	fixed quorum	6x	1.0	3812	False
47	fixed quorum	6x	1.0	1614	False
48	fixed quorum	6x	1.0	4457	False
49	fixed quorum	6x	1.0	3882	False
50	fixed quorum	6x	1.0	2953	False
51	fixed quorum	6x	1.0	3578	False
52	fixed quorum	6x	1.0	2716	False
53	fixed quorum	6x	1.0	1933	False
54	fixed quorum	6x	1.0	2822	False
55	fixed quorum	6x	1.0	4401	False
56	fixed quorum	6x	1.0	2609	False
57	fixed quorum	6x	1.0	2496	False
58	fixed quorum	6x	1.0	3639	False
59	fixed quorum	6x	1.0	5355	False
60	fixed quorum	6x	1.0	4276	False
61	fixed quorum	6x	1.0	4054	False
62	fixed quorum	6x	1.0	4093	False
63	fixed quorum	6x	1.0	4154	False
64	fixed quorum	6x	1.0	3480	False
65	fixed quorum	6x	1.0	2378	False
66	fixed quorum	6x	1.0	4157	False
67	fixed quorum	6x	1.0	1885	False
68	fixed quorum	6x	1.0	2840	False
69	fixed quorum	6x	1.0	3367	False
70	fixed quorum	6x	1.0	1962	False
71	fixed quorum	6x	1.0	2150	False
72	fixed quorum	6x	1.0	3878	False
73	fixed quorum	6x	1.0	1785	False
74	fixed quorum	6x	1.0	2169	False
75	fixed quorum	6x	1.0	2978	False
76	fixed quorum	6x	1.0	3094	False
77	fixed quorum	6x	1.0	2627	False
78	fixed quorum	6x	1.0	1912	False
79	fixed quorum	6x	1.0	2644	False
80	fixed quorum	6x	1.0	3696	False
81	fixed quorum	6x	1.0	4226	False
82	fixed quorum	6x	1.0	2036	False
83	fixed quorum	6x	1.0	3150	False
84	fixed quorum	6x	1.0	4484	False
85	fixed quorum	6x	1.0	3980	False
86	fixed quorum	6x	1.0	2336	False
87	fixed quorum	6x	1.0	1970	False
88	fixed quorum	6x	1.0	3988	False
89	fixed quorum	6x	1.0	3662	False
90	fixed quorum	6x	1.0	2346	False
91	fixed quorum	6x	1.0	2412	False
92	fixed quorum	6x	1.0	2411	False
93	fixed quorum	6x	1.0	3640	False
94	fixed quorum	6x	1.0	4833	False
95	fixed quorum	6x	1.0	1671	False
96	fixed quorum	6x	1.0	4026	False
97	fixed quorum	6x	1.0	2309	False
98	fixed quorum	6x	1.0	2080	False
99	fixed quorum	6x	1.0	2130	False
