	type	dist	accuracy	time	splits
0	scaled quorum	4x	1.0	1962	False
1	scaled quorum	4x	1.0	2019	False
2	scaled quorum	4x	1.0	4292	False
3	scaled quorum	4x	1.0	1926	False
4	scaled quorum	4x	1.0	2513	False
5	scaled quorum	4x	1.0	1763	False
6	scaled quorum	4x	1.0	3081	False
7	scaled quorum	4x	1.0	2348	False
8	scaled quorum	4x	1.0	2352	False
9	scaled quorum	4x	1.0	2682	False
10	scaled quorum	4x	0.0	3070	False
11	scaled quorum	4x	1.0	3092	False
12	scaled quorum	4x	1.0	3457	False
13	scaled quorum	4x	1.0	2513	False
14	scaled quorum	4x	0.0	2047	False
15	scaled quorum	4x	1.0	4855	False
16	scaled quorum	4x	1.0	2128	False
17	scaled quorum	4x	1.0	2806	False
18	scaled quorum	4x	1.0	2980	False
19	scaled quorum	4x	1.0	1918	False
20	scaled quorum	4x	1.0	2994	False
21	scaled quorum	4x	1.0	3007	False
22	scaled quorum	4x	1.0	1949	False
23	scaled quorum	4x	1.0	2919	False
24	scaled quorum	4x	1.0	2944	False
25	scaled quorum	4x	1.0	2724	False
26	scaled quorum	4x	1.0	3358	False
27	scaled quorum	4x	1.0	2318	False
28	scaled quorum	4x	1.0	2141	False
29	scaled quorum	4x	1.0	2208	False
30	scaled quorum	4x	1.0	2542	False
31	scaled quorum	4x	1.0	2985	False
32	scaled quorum	4x	1.0	3057	False
33	scaled quorum	4x	1.0	1762	False
34	scaled quorum	4x	1.0	3022	False
35	scaled quorum	4x	1.0	2087	False
36	scaled quorum	4x	0.0	1760	False
37	scaled quorum	4x	1.0	3312	False
38	scaled quorum	4x	1.0	2817	False
39	scaled quorum	4x	1.0	1977	False
40	scaled quorum	4x	1.0	3318	False
41	scaled quorum	4x	1.0	2979	False
42	scaled quorum	4x	1.0	2462	False
43	scaled quorum	4x	1.0	2940	False
44	scaled quorum	4x	1.0	1929	False
45	scaled quorum	4x	1.0	1457	False
46	scaled quorum	4x	1.0	1940	False
47	scaled quorum	4x	1.0	1886	False
48	scaled quorum	4x	1.0	2756	False
49	scaled quorum	4x	1.0	2269	False
50	scaled quorum	4x	1.0	1507	False
51	scaled quorum	4x	1.0	1340	False
52	scaled quorum	4x	1.0	2598	False
53	scaled quorum	4x	0.0	1746	False
54	scaled quorum	4x	1.0	3263	False
55	scaled quorum	4x	1.0	3803	False
56	scaled quorum	4x	1.0	3423	False
57	scaled quorum	4x	1.0	3393	False
58	scaled quorum	4x	1.0	2528	False
59	scaled quorum	4x	1.0	3332	False
60	scaled quorum	4x	1.0	3260	False
61	scaled quorum	4x	1.0	3290	False
62	scaled quorum	4x	1.0	2851	False
63	scaled quorum	4x	1.0	1234	False
64	scaled quorum	4x	1.0	2213	False
65	scaled quorum	4x	0.0	1449	False
66	scaled quorum	4x	1.0	2307	False
67	scaled quorum	4x	1.0	2341	False
68	scaled quorum	4x	1.0	3822	False
69	scaled quorum	4x	1.0	3810	False
70	scaled quorum	4x	1.0	1342	False
71	scaled quorum	4x	1.0	2337	False
72	scaled quorum	4x	1.0	1261	False
73	scaled quorum	4x	1.0	2049	False
74	scaled quorum	4x	1.0	2051	False
75	scaled quorum	4x	0.0	636	False
76	scaled quorum	4x	1.0	2673	False
77	scaled quorum	4x	1.0	3467	False
78	scaled quorum	4x	1.0	1661	False
79	scaled quorum	4x	1.0	3710	False
80	scaled quorum	4x	1.0	2377	False
81	scaled quorum	4x	1.0	3733	False
82	scaled quorum	4x	1.0	2817	False
83	scaled quorum	4x	1.0	2843	False
84	scaled quorum	4x	1.0	2547	False
85	scaled quorum	4x	1.0	3175	False
86	scaled quorum	4x	1.0	2299	False
87	scaled quorum	4x	1.0	1876	False
88	scaled quorum	4x	1.0	3233	False
89	scaled quorum	4x	1.0	2158	False
90	scaled quorum	4x	1.0	1510	False
91	scaled quorum	4x	1.0	1919	False
92	scaled quorum	4x	1.0	2683	False
93	scaled quorum	4x	1.0	4288	False
94	scaled quorum	4x	1.0	1833	False
95	scaled quorum	4x	1.0	2604	False
96	scaled quorum	4x	1.0	2466	False
97	scaled quorum	4x	1.0	3848	False
98	scaled quorum	4x	1.0	2230	False
99	scaled quorum	4x	0.0	2294	False
