	type	dist	accuracy	time	splits
0	fixed quorum	8x	1.0	3682	False
1	fixed quorum	8x	1.0	3639	False
2	fixed quorum	8x	1.0	5978	False
3	fixed quorum	8x	1.0	3378	False
4	fixed quorum	8x	1.0	5205	False
5	fixed quorum	8x	1.0	4124	False
6	fixed quorum	8x	1.0	5054	False
7	fixed quorum	8x	1.0	2277	False
8	fixed quorum	8x	1.0	5110	False
9	fixed quorum	8x	1.0	5217	False
10	fixed quorum	8x	1.0	3578	False
11	fixed quorum	8x	1.0	3044	False
12	fixed quorum	8x	1.0	2941	False
13	fixed quorum	8x	1.0	4157	False
14	fixed quorum	8x	1.0	4130	False
15	fixed quorum	8x	1.0	2758	False
16	fixed quorum	8x	1.0	3017	False
17	fixed quorum	8x	1.0	2288	False
18	fixed quorum	8x	1.0	2814	False
19	fixed quorum	8x	1.0	2280	False
20	fixed quorum	8x	1.0	3689	False
21	fixed quorum	8x	1.0	3499	False
22	fixed quorum	8x	1.0	3929	False
23	fixed quorum	8x	1.0	4006	False
24	fixed quorum	8x	1.0	1906	False
25	fixed quorum	8x	1.0	2861	False
26	fixed quorum	8x	1.0	2171	False
27	fixed quorum	8x	1.0	3466	False
28	fixed quorum	8x	1.0	5489	False
29	fixed quorum	8x	1.0	2802	False
30	fixed quorum	8x	1.0	4332	False
31	fixed quorum	8x	1.0	6105	False
32	fixed quorum	8x	1.0	3891	False
33	fixed quorum	8x	1.0	4088	False
34	fixed quorum	8x	1.0	6855	False
35	fixed quorum	8x	1.0	3701	False
36	fixed quorum	8x	1.0	5220	False
37	fixed quorum	8x	1.0	2995	False
38	fixed quorum	8x	1.0	5165	False
39	fixed quorum	8x	1.0	2610	False
40	fixed quorum	8x	1.0	4433	False
41	fixed quorum	8x	1.0	3303	False
42	fixed quorum	8x	1.0	4148	False
43	fixed quorum	8x	1.0	3643	False
44	fixed quorum	8x	1.0	4059	False
45	fixed quorum	8x	1.0	4463	False
46	fixed quorum	8x	1.0	3693	False
47	fixed quorum	8x	1.0	2561	False
48	fixed quorum	8x	1.0	6375	False
49	fixed quorum	8x	1.0	6680	False
50	fixed quorum	8x	1.0	3365	False
51	fixed quorum	8x	1.0	4161	False
52	fixed quorum	8x	1.0	4010	False
53	fixed quorum	8x	1.0	3318	False
54	fixed quorum	8x	1.0	3251	False
55	fixed quorum	8x	1.0	3178	False
56	fixed quorum	8x	1.0	4844	False
57	fixed quorum	8x	1.0	3040	False
58	fixed quorum	8x	1.0	3158	False
59	fixed quorum	8x	1.0	4904	False
60	fixed quorum	8x	1.0	7079	False
61	fixed quorum	8x	1.0	3225	False
62	fixed quorum	8x	1.0	4392	False
63	fixed quorum	8x	1.0	3505	False
64	fixed quorum	8x	1.0	5336	False
65	fixed quorum	8x	1.0	3639	False
66	fixed quorum	8x	1.0	3147	False
67	fixed quorum	8x	1.0	4430	False
68	fixed quorum	8x	1.0	3615	False
69	fixed quorum	8x	1.0	6935	False
70	fixed quorum	8x	1.0	3573	False
71	fixed quorum	8x	1.0	3123	False
72	fixed quorum	8x	1.0	3686	False
73	fixed quorum	8x	1.0	4164	False
74	fixed quorum	8x	1.0	3474	False
75	fixed quorum	8x	1.0	5222	False
76	fixed quorum	8x	1.0	4878	False
77	fixed quorum	8x	1.0	5148	False
78	fixed quorum	8x	1.0	4835	False
79	fixed quorum	8x	1.0	3354	False
80	fixed quorum	8x	1.0	4810	False
81	fixed quorum	8x	1.0	4779	False
82	fixed quorum	8x	1.0	4535	False
83	fixed quorum	8x	1.0	3664	False
84	fixed quorum	8x	1.0	6097	False
85	fixed quorum	8x	1.0	4025	False
86	fixed quorum	8x	1.0	2681	False
87	fixed quorum	8x	1.0	5006	False
88	fixed quorum	8x	1.0	2354	False
89	fixed quorum	8x	1.0	5165	False
90	fixed quorum	8x	1.0	3373	False
91	fixed quorum	8x	1.0	3803	False
92	fixed quorum	8x	1.0	4867	False
93	fixed quorum	8x	1.0	5921	False
94	fixed quorum	8x	1.0	3611	False
95	fixed quorum	8x	1.0	3338	False
96	fixed quorum	8x	1.0	1752	False
97	fixed quorum	8x	1.0	4147	False
98	fixed quorum	8x	1.0	1863	False
99	fixed quorum	8x	1.0	3113	False
