	type	dist	accuracy	time	splits
0	scaled quorum	3x	1.0	4171	False
1	scaled quorum	3x	1.0	1115	False
2	scaled quorum	3x	1.0	1220	False
3	scaled quorum	3x	1.0	1996	False
4	scaled quorum	3x	1.0	2617	False
5	scaled quorum	3x	1.0	2301	False
6	scaled quorum	3x	1.0	3317	False
7	scaled quorum	3x	1.0	2832	False
8	scaled quorum	3x	1.0	1803	False
9	scaled quorum	3x	1.0	1820	False
10	scaled quorum	3x	1.0	2639	False
11	scaled quorum	3x	1.0	3353	False
12	scaled quorum	3x	1.0	2885	False
13	scaled quorum	3x	1.0	1930	False
14	scaled quorum	3x	1.0	2991	False
15	scaled quorum	3x	1.0	2263	False
16	scaled quorum	3x	1.0	1967	False
17	scaled quorum	3x	1.0	2458	False
18	scaled quorum	3x	1.0	2669	False
19	scaled quorum	3x	1.0	2524	False
20	scaled quorum	3x	1.0	1695	False
21	scaled quorum	3x	1.0	1421	False
22	scaled quorum	3x	1.0	2364	False
23	scaled quorum	3x	1.0	2132	False
24	scaled quorum	3x	1.0	3562	False
25	scaled quorum	3x	1.0	3151	False
26	scaled quorum	3x	1.0	1868	False
27	scaled quorum	3x	1.0	1555	False
28	scaled quorum	3x	1.0	1482	False
29	scaled quorum	3x	1.0	1995	False
30	scaled quorum	3x	1.0	1472	False
31	scaled quorum	3x	1.0	976	False
32	scaled quorum	3x	0.0	1166	False
33	scaled quorum	3x	1.0	2322	False
34	scaled quorum	3x	1.0	2319	False
35	scaled quorum	3x	1.0	20908	False
36	scaled quorum	3x	1.0	2164	False
37	scaled quorum	3x	1.0	1213	False
38	scaled quorum	3x	1.0	2813	False
39	scaled quorum	3x	1.0	2305	False
40	scaled quorum	3x	1.0	2668	False
41	scaled quorum	3x	1.0	2418	False
42	scaled quorum	3x	1.0	2436	False
43	scaled quorum	3x	1.0	2145	False
44	scaled quorum	3x	1.0	1503	False
45	scaled quorum	3x	1.0	2048	False
46	scaled quorum	3x	1.0	1507	False
47	scaled quorum	3x	1.0	2142	False
48	scaled quorum	3x	1.0	1218	False
49	scaled quorum	3x	1.0	1633	False
50	scaled quorum	3x	1.0	1998	False
51	scaled quorum	3x	1.0	1919	False
52	scaled quorum	3x	1.0	1681	False
53	scaled quorum	3x	1.0	3554	False
54	scaled quorum	3x	1.0	2544	False
55	scaled quorum	3x	1.0	2686	False
56	scaled quorum	3x	1.0	2552	False
57	scaled quorum	3x	1.0	2038	False
58	scaled quorum	3x	1.0	1868	False
59	scaled quorum	3x	1.0	2322	False
60	scaled quorum	3x	1.0	1763	False
61	scaled quorum	3x	1.0	1632	False
62	scaled quorum	3x	1.0	1400	False
63	scaled quorum	3x	1.0	2491	False
64	scaled quorum	3x	1.0	1914	False
65	scaled quorum	3x	0.0	1230	False
66	scaled quorum	3x	1.0	2060	False
67	scaled quorum	3x	1.0	2197	False
68	scaled quorum	3x	1.0	2590	False
69	scaled quorum	3x	1.0	2378	False
70	scaled quorum	3x	1.0	2811	False
71	scaled quorum	3x	1.0	1637	False
72	scaled quorum	3x	1.0	2241	False
73	scaled quorum	3x	1.0	1518	False
74	scaled quorum	3x	1.0	1491	False
75	scaled quorum	3x	1.0	1901	False
76	scaled quorum	3x	1.0	1633	False
77	scaled quorum	3x	1.0	1598	False
78	scaled quorum	3x	1.0	3148	False
79	scaled quorum	3x	1.0	2120	False
80	scaled quorum	3x	1.0	1713	False
81	scaled quorum	3x	1.0	2246	False
82	scaled quorum	3x	1.0	2139	False
83	scaled quorum	3x	1.0	1475	False
84	scaled quorum	3x	1.0	2763	False
85	scaled quorum	3x	1.0	2322	False
86	scaled quorum	3x	1.0	1788	False
87	scaled quorum	3x	0.0	980	False
88	scaled quorum	3x	1.0	2725	False
89	scaled quorum	3x	1.0	2232	False
90	scaled quorum	3x	1.0	1395	False
91	scaled quorum	3x	0.0	709	False
92	scaled quorum	3x	1.0	1934	False
93	scaled quorum	3x	1.0	2337	False
94	scaled quorum	3x	1.0	2212	False
95	scaled quorum	3x	1.0	2639	False
96	scaled quorum	3x	1.0	3084	False
97	scaled quorum	3x	1.0	3275	False
98	scaled quorum	3x	1.0	1674	False
99	scaled quorum	3x	1.0	2443	False
